sentences,tokens,ner_tokens,FUNDAMENTO,DATA,ORGANIZACAO,PESSOA,PRODUTODELEI,LOCAL,EVENTO,lem_sentence,stem_sentence,id
p l n .4 7 8 6 / 2 0 1 9 a p re s e n ta ç ã o : 3 0 / 0 8 / 2 0 1 9 1 2 : 0 7,"['p', 'l', 'n', '.4', '7', '8', '6', '/', '2', '0', '1', '9', 'a', 'p', 're', 's', 'e', 'n', 'ta', 'ç', 'ã', 'o', ':', '3', '0', '/', '0', '8', '/', '2', '0', '1', '9', '1', '2', ':', '0', '7']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,p l n .4 7 8 6 2 0 1 9 p re s n ta ç ã 3 0 0 8 2 0 1 9 1 2 0 7,p l n .4 7 8 6 2 0 1 9 p re s n ta ç ã 3 0 0 8 2 0 1 9 1 2 0 7,572
a distribuição pluviométrica anual é bastante díspar nas suas diferentes regiões .,"['a', 'distribuição', 'pluviométrica', 'anual', 'é', 'bastante', 'díspar', 'nas', 'suas', 'diferentes', 'regiões', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,distribuição pluviométrico anual díspar diferentes região,distribu pluviométr anual dísp difer reg,573
"ou seja , com a presente providência se busca estabelecer uma espécie de central dos protocolos de tratamento com novas drogas que ainda em fase de pesquisa , abertos em diferentes instituições brasileiras , possibilitem aos profissionais ou médicos identificar o tratamento experimental mais adequado ao tipo de câncer .","['ou', 'seja', ',', 'com', 'a', 'presente', 'providência', 'se', 'busca', 'estabelecer', 'uma', 'espécie', 'de', 'central', 'dos', 'protocolos', 'de', 'tratamento', 'com', 'novas', 'drogas', 'que', 'ainda', 'em', 'fase', 'de', 'pesquisa', ',', 'abertos', 'em', 'diferentes', 'instituições', 'brasileiras', ',', 'possibilitem', 'aos', 'profissionais', 'ou', 'médicos', 'identificar', 'o', 'tratamento', 'experimental', 'mais', 'adequado', 'ao', 'tipo', 'de', 'câncer', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PESSOA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,1,0,0,0,ser presente providência buscar estabelecer espécie central protocolo tratamento droga fase pesquisa abrir diferentes instituição brasileiro possibilitar profissional médico identificar tratamento experimental adequado câncer,sej pres provid busc estabelec espéci centr protocol trat drog fas pesquis abert difer institu brasil possibilit profiss médic identific trat experiment adequ cânc,574
"não existe , todavia , nenhuma medicação que faça a glândula voltar às dimensões normais .","['não', 'existe', ',', 'todavia', ',', 'nenhuma', 'medicação', 'que', 'faça', 'a', 'glândula', 'voltar', 'às', 'dimensões', 'normais', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,existir todavia medicação fazer glândula voltar dimensão normal,exist todav medic faç glândul volt dimens norm,575
"art . 4º o descumprimento do disposto nesta lei sujeita o infrator às sanções previstas nos arts . 56 a 60 e 66 a 68 da lei nº 8.078 , de 11 de p l n .4 6 1 7 / 2 0 1 9 a p re s e n ta ç ã o : 2 1 / 0 8 / 2 0 1 9 1 4 : 3 0 setembro de 1990 ( código de defesa do consumidor ) , e à legislação sanitária , sem prejuízo das sanções de natureza civil ou penal cabíveis .","['art', '.', '4º', 'o', 'descumprimento', 'do', 'disposto', 'nesta', 'lei', 'sujeita', 'o', 'infrator', 'às', 'sanções', 'previstas', 'nos', 'arts', '.', '56', 'a', '60', 'e', '66', 'a', '68', 'da', 'lei', 'nº', '8.078', ',', 'de', '11', 'de', 'p', 'l', 'n', '.4', '6', '1', '7', '/', '2', '0', '1', '9', 'a', 'p', 're', 's', 'e', 'n', 'ta', 'ç', 'ã', 'o', ':', '2', '1', '/', '0', '8', '/', '2', '0', '1', '9', '1', '4', ':', '3', '0', 'setembro', 'de', '1990', '(', 'código', 'de', 'defesa', 'do', 'consumidor', ')', ',', 'e', 'à', 'legislação', 'sanitária', ',', 'sem', 'prejuízo', 'das', 'sanções', 'de', 'natureza', 'civil', 'ou', 'penal', 'cabíveis', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATA', 'I-DATA', 'I-DATA', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",2,1,0,0,0,0,0,art 4º descumprimento disposto lei sujeitar infrator sanção prever art 56 60 66 68 lei nº 8.078 11 p l n .4 6 1 7 2 0 1 9 p re s n ta ç ã 2 1 0 8 2 0 1 9 1 4 3 0 setembro 1990 código defesa Consumidor legislação sanitário prejuízo sanção natureza civil penal cabíveis,art 4º descumpr dispost lei sujeit infra sanç prev art 56 60 66 68 lei nº 8.078 11 p l n .4 6 1 7 2 0 1 9 p re s n ta ç ã 2 1 0 8 2 0 1 9 1 4 3 0 setembr 1990 códig defês consum legisl sanitár prejuíz sanç natur civil penal cab,576
"projeto de lei nº , de 2019 ( do sr. zé vitor ) dispõe sobre crédito presumido do imposto sobre produtos industrializados na aquisição de resíduos sólidos utilizados como matérias-primas ou produtos intermediários na fabricação de produtos .","['projeto', 'de', 'lei', 'nº', ',', 'de', '2019', '(', 'do', 'sr.', 'zé', 'vitor', ')', 'dispõe', 'sobre', 'crédito', 'presumido', 'do', 'imposto', 'sobre', 'produtos', 'industrializados', 'na', 'aquisição', 'de', 'resíduos', 'sólidos', 'utilizados', 'como', 'matérias-primas', 'ou', 'produtos', 'intermediários', 'na', 'fabricação', 'de', 'produtos', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-DATA', 'O', 'O', 'O', 'B-PESSOA', 'I-PESSOA', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,1,0,1,1,0,0,projeto lei nº 2019 sr. zé vitor dispor crédito presumido imposto produto industrializar aquisição resíduo sólido utilizar matérias-prima produto intermediário fabricação produto,projet lei nº 2019 sr. zé vit dispõ crédit presum impost produt industri aquis resídu sól utiliz matérias-pr produt intermedi fabric produt,577
"de acordo com a referida resolução , os consumidores pessoas físicas , para compartilharem uma instalação de microgeração e aproveitarem os créditos em cada uma de suas unidades consumidoras , precisam instituir uma cooperativa ou se associarem por meio de consórcio , o que acarreta inúmeros transtornos , diversos custos e demanda o decurso de longo prazo para que todos os procedimentos requeridos sejam cumpridos .","['de', 'acordo', 'com', 'a', 'referida', 'resolução', ',', 'os', 'consumidores', 'pessoas', 'físicas', ',', 'para', 'compartilharem', 'uma', 'instalação', 'de', 'microgeração', 'e', 'aproveitarem', 'os', 'créditos', 'em', 'cada', 'uma', 'de', 'suas', 'unidades', 'consumidoras', ',', 'precisam', 'instituir', 'uma', 'cooperativa', 'ou', 'se', 'associarem', 'por', 'meio', 'de', 'consórcio', ',', 'o', 'que', 'acarreta', 'inúmeros', 'transtornos', ',', 'diversos', 'custos', 'e', 'demanda', 'o', 'decurso', 'de', 'longo', 'prazo', 'para', 'que', 'todos', 'os', 'procedimentos', 'requeridos', 'sejam', 'cumpridos', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PESSOA', 'I-PESSOA', 'I-PESSOA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,1,0,0,0,acordo referir resolução consumidor pessoa físico compartilhar instalação microgeração aproveitar crédito unidade consumidor precisar instituir cooperativa associar consórcio acarretar inúmero transtorno diversos custo demanda decurso longo prazo procedimento requerir ser cumprir,acord refer resoluç consum pesso físic compartilh instal microger aproveit crédit unidad consum precis institu cooper associ consórci acarret inúmer transtorn divers cust demand decurs long praz proced requer sej cumpr,578
"no entanto , os tribunais têm garantido estabilidade a trabalhadores com cardiopatia , neoplasia maligna , doença de chagas , diabetes , depressão e alcoolismo , inclusive com a expedição de liminar para reintegração ao emprego e manutenção do plano de saúde do trabalhador .","['no', 'entanto', ',', 'os', 'tribunais', 'têm', 'garantido', 'estabilidade', 'a', 'trabalhadores', 'com', 'cardiopatia', ',', 'neoplasia', 'maligna', ',', 'doença', 'de', 'chagas', ',', 'diabetes', ',', 'depressão', 'e', 'alcoolismo', ',', 'inclusive', 'com', 'a', 'expedição', 'de', 'liminar', 'para', 'reintegração', 'ao', 'emprego', 'e', 'manutenção', 'do', 'plano', 'de', 'saúde', 'do', 'trabalhador', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,entanto tribunal garantir estabilidade trabalhador cardiopatia neoplasia maligno doença chaga diabete depressão alcoolismo expedição liminar reintegração emprego manutenção plano saúde trabalhador,entant tribun garant estabil trabalh cardiopat neoplas malign doenç chag diabet depress alcool exped limin reintegr empreg manutenç plan saúd trabalh,579
"tratando-se de pessoa jurídica sem fins lucrativos , há necessidade de sua previsão no código civil , com o fim de permitir o seu registro perante o registro civil das pessoas jurídicas , condição indispensável para atribuir existência legal à sociedade .","['tratando-se', 'de', 'pessoa', 'jurídica', 'sem', 'fins', 'lucrativos', ',', 'há', 'necessidade', 'de', 'sua', 'previsão', 'no', 'código', 'civil', ',', 'com', 'o', 'fim', 'de', 'permitir', 'o', 'seu', 'registro', 'perante', 'o', 'registro', 'civil', 'das', 'pessoas', 'jurídicas', ',', 'condição', 'indispensável', 'para', 'atribuir', 'existência', 'legal', 'à', 'sociedade', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1,0,0,0,1,0,0,tratar se pessoa jurídico fim lucrativo haver necessidade previsão código civil permitir registro perante registro civil pessoa jurídico condição indispensável atribuir existência legal sociedade,tratando-s pesso juríd fim lucr há necess previs códig civil permit registr per registr civil pesso juríd cond indispens atribu exist legal sociedad,580
"projeto de lei nº , de 2011 ( da sra .","['projeto', 'de', 'lei', 'nº', ',', 'de', '2011', '(', 'da', 'sra', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-DATA', 'O', 'O', 'O', 'O']",0,1,0,0,0,0,0,projeto lei nº 2011 sra,projet lei nº 2011 sra,581
"( nr ) art . 3º a lei nº 11.771 , de 17 de setembro de 2008 , passa a vigorar acrescida do seguinte art . 41 - a : art . 41 - a .","['(', 'nr', ')', 'art', '.', '3º', 'a', 'lei', 'nº', '11.771', ',', 'de', '17', 'de', 'setembro', 'de', '2008', ',', 'passa', 'a', 'vigorar', 'acrescida', 'do', 'seguinte', 'art', '.', '41', '-', 'a', ':', 'art', '.', '41', '-', 'a', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1,0,0,0,0,0,0,nr art 3º lei nº 11.771 17 setembro 2008 passar vigorar acrescer seguinte art 41 art 41,nr art 3º lei nº 11.771 17 setembr 2008 pass vigor acresc seguint art 41 art 41,582
estudou no tradicional colégio são josé onde se destacou como o melhor aluno nas disciplinas de desenho e pintura .,"['estudou', 'no', 'tradicional', 'colégio', 'são', 'josé', 'onde', 'se', 'destacou', 'como', 'o', 'melhor', 'aluno', 'nas', 'disciplinas', 'de', 'desenho', 'e', 'pintura', '.']","['O', 'O', 'O', 'B-ORGANIZACAO', 'I-ORGANIZACAO', 'I-ORGANIZACAO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,1,0,0,0,0,estudar tradicional colégio José destacar bom aluno disciplina desenho pintura,estud tradic colégi josé destac melhor alun disciplin desenh pint,583
"aliciar , induzir ou instigar , por qualquer meio , o idoso a contrair empréstimos de forma fraudulenta que serão deduzidos em seus proventos , rendas , pensões ou aposentadorias .","['aliciar', ',', 'induzir', 'ou', 'instigar', ',', 'por', 'qualquer', 'meio', ',', 'o', 'idoso', 'a', 'contrair', 'empréstimos', 'de', 'forma', 'fraudulenta', 'que', 'serão', 'deduzidos', 'em', 'seus', 'proventos', ',', 'rendas', ',', 'pensões', 'ou', 'aposentadorias', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,aliciar induzir instigar idoso contrair empréstimo fraudulento ser deduzir provento renda pensão aposentadoria,alici induz instig idos contra emprést fraudulent ser deduz provent rend pens aposentad,584
"d ) artigo 307 , da lei nº 9.503 , de 23 de setembro de 1997 ( código brasileiro de trânsito ) , alterada pela lei nº 11.705 , de 2008 , que diz : “ art . 307 .","['d', ')', 'artigo', '307', ',', 'da', 'lei', 'nº', '9.503', ',', 'de', '23', 'de', 'setembro', 'de', '1997', '(', 'código', 'brasileiro', 'de', 'trânsito', ')', ',', 'alterada', 'pela', 'lei', 'nº', '11.705', ',', 'de', '2008', ',', 'que', 'diz', ':', '“', 'art', '.', '307', '.']","['O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",3,0,0,0,0,0,0,d artigo 307 lei nº 9.503 23 setembro 1997 código brasileiro trânsito alterar lei nº 11.705 2008 art 307,d artig 307 lei nº 9.503 23 setembr 1997 códig brasil trânsit alter lei nº 11.705 2008 art 307,585
"aos referidos conselhos competem , também , consoante dispõe o art . 7º da mesma lei , a supervisão , o acompanhamento , a fiscalização e a avaliação da política nacional do idoso , no âmbito das respectivas instâncias político-administrativas .","['aos', 'referidos', 'conselhos', 'competem', ',', 'também', ',', 'consoante', 'dispõe', 'o', 'art', '.', '7º', 'da', 'mesma', 'lei', ',', 'a', 'supervisão', ',', 'o', 'acompanhamento', ',', 'a', 'fiscalização', 'e', 'a', 'avaliação', 'da', 'política', 'nacional', 'do', 'idoso', ',', 'no', 'âmbito', 'das', 'respectivas', 'instâncias', 'político-administrativas', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1,0,0,0,0,0,0,referir conselho competer consoante dispor art 7º mesmo lei supervisão acompanhamento fiscalização avaliação política nacional idoso âmbito respectivo instância político-administrativo,refer conselh compet conso dispõ art 7º mesm lei supervis acompanh fiscal avali polít nacion idos âmbit respec inst político-administr,586
é um contrassenso .,"['é', 'um', 'contrassenso', '.']","['O', 'O', 'O', 'O']",0,0,0,0,0,0,0,contrassenso,contrassens,587
com o propósito de alterar esse quadro de iniquidade é que propomos a concessão de descontos nas tarifas de energia elétrica dos consumidores residenciais que habitam as localidades que abriguem centrais nucleares .,"['com', 'o', 'propósito', 'de', 'alterar', 'esse', 'quadro', 'de', 'iniquidade', 'é', 'que', 'propomos', 'a', 'concessão', 'de', 'descontos', 'nas', 'tarifas', 'de', 'energia', 'elétrica', 'dos', 'consumidores', 'residenciais', 'que', 'habitam', 'as', 'localidades', 'que', 'abriguem', 'centrais', 'nucleares', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,propósito alterar quadro iniquidade propor concessão desconto tarifa energia elétrico consumidor residencial habitar localidade abriguar central nuclear,propósit alter quadr iniqu prop concess descont tarif energ elétr consum resid habit local abrig centr nucle,588
"perante tais efeitos , considero de bom alvitre a proibição do cultivo e do uso dessa planta e das substâncias ou subprodutos que possam dela advir .","['perante', 'tais', 'efeitos', ',', 'considero', 'de', 'bom', 'alvitre', 'a', 'proibição', 'do', 'cultivo', 'e', 'do', 'uso', 'dessa', 'planta', 'e', 'das', 'substâncias', 'ou', 'subprodutos', 'que', 'possam', 'dela', 'advir', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,perante efeito considerar alvitre proibição cultivo uso planta substância subproduto poder de ela advir,per efeit consider alvitr proib cult uso plant subst subprodut poss del adv,589
o congresso nacional decreta : art . 1 ° - fica instituído o cadastro nacional de pesquisa em drogas experimentais para o tratamento do câncer – banco nacional de combate ao câncer .,"['o', 'congresso', 'nacional', 'decreta', ':', 'art', '.', '1', '°', '-', 'fica', 'instituído', 'o', 'cadastro', 'nacional', 'de', 'pesquisa', 'em', 'drogas', 'experimentais', 'para', 'o', 'tratamento', 'do', 'câncer', '–', 'banco', 'nacional', 'de', 'combate', 'ao', 'câncer', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'O']",0,0,0,0,1,0,0,congresso nacional decretar art 1 ° ficar instituir cadastro nacional pesquisa droga experimental tratamento câncer banco nacional combate câncer,congress nacion decret art 1 ° fic institu cadastr nacion pesquis drog experiment trat cânc banc nacion combat cânc,590
"esse novo tipo de golpe aplicado por pessoas maliciosas , que ficam ricas ilicitamente de uma hora para outra sem precisar portar arma ou outro objeto de intimidação , faz suas vitimas em qualquer lugar acessando simplesmente a internet no conforto de sua residência ou em escritórios , tendo facilidade em obter os dados financeiros dessas pessoas para a consumação dos crimes .","['esse', 'novo', 'tipo', 'de', 'golpe', 'aplicado', 'por', 'pessoas', 'maliciosas', ',', 'que', 'ficam', 'ricas', 'ilicitamente', 'de', 'uma', 'hora', 'para', 'outra', 'sem', 'precisar', 'portar', 'arma', 'ou', 'outro', 'objeto', 'de', 'intimidação', ',', 'faz', 'suas', 'vitimas', 'em', 'qualquer', 'lugar', 'acessando', 'simplesmente', 'a', 'internet', 'no', 'conforto', 'de', 'sua', 'residência', 'ou', 'em', 'escritórios', ',', 'tendo', 'facilidade', 'em', 'obter', 'os', 'dados', 'financeiros', 'dessas', 'pessoas', 'para', 'a', 'consumação', 'dos', 'crimes', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,golpe aplicar pessoa malicioso ficar rico ilicitamente hora precisar portar arma outro objeto intimidação vitima acessar simplesmente Internet conforto residência escritório ter facilidade obter dado financeiro de esse pessoa consumação crime,golp aplic pesso malici fic ric ilicit hor precis port arm outr objet intimid vit acess simples internet confort resid escritóri tend facil obt dad financ dess pesso consum crim,591
§ 3º o café e o leite serão itens obrigatórios nos cardápios das refeições fornecidas como alimentação escolar nas escolas públicas .,"['§', '3º', 'o', 'café', 'e', 'o', 'leite', 'serão', 'itens', 'obrigatórios', 'nos', 'cardápios', 'das', 'refeições', 'fornecidas', 'como', 'alimentação', 'escolar', 'nas', 'escolas', 'públicas', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,3º café leite ser item obrigatório cardápio refeição fornecer alimentação escolar escola público,3º café leit ser it obrigatóri cardápi refe fornec aliment escol escol públic,592
