sentences,tokens,ner_tokens,FUNDAMENTO,DATA,ORGANIZACAO,PESSOA,PRODUTODELEI,LOCAL,EVENTO,lem_sentence,stem_sentence,id
( nr ) “ art . 241 - c . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,"['(', 'nr', ')', '“', 'art', '.', '241', '-', 'c', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,nr art 241 c,nr art 241 c,688
art . 2º esta lei entra em vigor noventa dias após sua publicação .,"['art', '.', '2º', 'esta', 'lei', 'entra', 'em', 'vigor', 'noventa', 'dias', 'após', 'sua', 'publicação', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,art 2º lei entrar vigor noventa dia publicação,art 2º lei entr vig novent dia public,689
"assim , devemos cuidar para que as relações de consumo turísticas sejam convenientemente protegidas .","['assim', ',', 'devemos', 'cuidar', 'para', 'que', 'as', 'relações', 'de', 'consumo', 'turísticas', 'sejam', 'convenientemente', 'protegidas', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,dever cuidar relação consumo turística ser convenientemente protegir,dev cuid relaç consum turís sej conveni proteg,690
deputada maria rosas 1 violência contra a mulher : fins de semana são dias com mais ocorrências .,"['deputada', 'maria', 'rosas', '1', 'violência', 'contra', 'a', 'mulher', ':', 'fins', 'de', 'semana', 'são', 'dias', 'com', 'mais', 'ocorrências', '.']","['B-PESSOA', 'B-PESSOA', 'I-PESSOA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,2,0,0,0,deputada Maria rosa 1 violência mulher fim semana dia ocorrência,deput mar ros 1 viol mulh fim seman dia ocorr,691
"contudo , a lei nº 11.324 , de 2006 , também fixou prazo para a vigência da regra , qual seja “ até o exercício de 2012 , ano-calendário de 2011 ” , de maneira que , ao longo do tempo , se pudesse avaliar o efeito da medida no mercado de trabalho formal . 3 de acordo com estimativa da receita federal , entre 2006 e 2010 , 700 mil empregados domésticos saíram da informalidade em decorrência da iniciativa .","['contudo', ',', 'a', 'lei', 'nº', '11.324', ',', 'de', '2006', ',', 'também', 'fixou', 'prazo', 'para', 'a', 'vigência', 'da', 'regra', ',', 'qual', 'seja', '“', 'até', 'o', 'exercício', 'de', '2012', ',', 'ano-calendário', 'de', '2011', '”', ',', 'de', 'maneira', 'que', ',', 'ao', 'longo', 'do', 'tempo', ',', 'se', 'pudesse', 'avaliar', 'o', 'efeito', 'da', 'medida', 'no', 'mercado', 'de', 'trabalho', 'formal', '.', '3', 'de', 'acordo', 'com', 'estimativa', 'da', 'receita', 'federal', ',', 'entre', '2006', 'e', '2010', ',', '700', 'mil', 'empregados', 'domésticos', 'saíram', 'da', 'informalidade', 'em', 'decorrência', 'da', 'iniciativa', '.']","['O', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATA', 'O', 'O', 'O', 'B-DATA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZACAO', 'I-ORGANIZACAO', 'O', 'O', 'B-DATA', 'O', 'B-DATA', 'O', 'O', 'O', 'B-PESSOA', 'I-PESSOA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1,4,1,1,0,0,0,lei nº 11.324 2006 fixar prazo vigência regra ser exercício 2012 ano-calendário 2011 maneira longo poder avaliar efeito medida mercado trabalho formal 3 acordo estimativa receita federal 2006 2010 700 empregado doméstico sair informalidade decorrência iniciativa,lei nº 11.324 2006 fix praz vig regr sej exercíci 2012 ano-calend 2011 man long pud avali efeit med merc trabalh formal 3 acord estim receit feder 2006 2010 700 empreg domést saír informal decorr inici,692
"esta lei entra em vigor na data de sua publicação . 2 justificação o projeto em tela objetiva assegurar a participação dos jovens nos cargos de representação política , obrigando os partidos a lançarem um número mínimo de candidatos com idade até 29 anos .","['esta', 'lei', 'entra', 'em', 'vigor', 'na', 'data', 'de', 'sua', 'publicação', '.', '2', 'justificação', 'o', 'projeto', 'em', 'tela', 'objetiva', 'assegurar', 'a', 'participação', 'dos', 'jovens', 'nos', 'cargos', 'de', 'representação', 'política', ',', 'obrigando', 'os', 'partidos', 'a', 'lançarem', 'um', 'número', 'mínimo', 'de', 'candidatos', 'com', 'idade', 'até', '29', 'anos', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,lei entrar vigor data publicação 2 justificação projeto tela objetivo assegurar participação jovem cargo representação político obrigar partido lançar mínimo candidato idade 29 ano,lei entr vig dat public 2 justific projet tel obje assegur particip jov carg represent polít obrig part lanç mín candidat idad 29 ano,693
a disposição atual desvirtua o mandamento constitucional em que se ampara .,"['a', 'disposição', 'atual', 'desvirtua', 'o', 'mandamento', 'constitucional', 'em', 'que', 'se', 'ampara', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,disposição atual desvirtua mandamento constitucional amparar,dispos atual desvirtu mand constituc amp,694
"ii – em caso de empate na votação , a candidata mulher , observando-se a ordem decrescente de idade se ocorrer empate entre candidatas mulheres ou entre candidatos homens .","['ii', '–', 'em', 'caso', 'de', 'empate', 'na', 'votação', ',', 'a', 'candidata', 'mulher', ',', 'observando-se', 'a', 'ordem', 'decrescente', 'de', 'idade', 'se', 'ocorrer', 'empate', 'entre', 'candidatas', 'mulheres', 'ou', 'entre', 'candidatos', 'homens', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,ii caso empate votação candidata mulher observar se ordem decrescente idade ocorrer empate candidata mulher candidato homem,ii cas empat vot candidat mulh observando-s ord decresc idad ocorr empat candidat mulh candidat hom,695
"é justo que , fora todos os altos custos para manter uma instituição de ensino , além da complexidade própria do ramo p l n .4 8 7 4 / 2 0 1 9 a p re s e n ta ç ã o : 0 4 / 0 9 / 2 0 1 9 1 4 : 5 9 3 educacional , a iniciativa privada deva arcar com caríssimos serviços de cobrança e departamento jurídicos ?","['é', 'justo', 'que', ',', 'fora', 'todos', 'os', 'altos', 'custos', 'para', 'manter', 'uma', 'instituição', 'de', 'ensino', ',', 'além', 'da', 'complexidade', 'própria', 'do', 'ramo', 'p', 'l', 'n', '.4', '8', '7', '4', '/', '2', '0', '1', '9', 'a', 'p', 're', 's', 'e', 'n', 'ta', 'ç', 'ã', 'o', ':', '0', '4', '/', '0', '9', '/', '2', '0', '1', '9', '1', '4', ':', '5', '9', '3', 'educacional', ',', 'a', 'iniciativa', 'privada', 'deva', 'arcar', 'com', 'caríssimos', 'serviços', 'de', 'cobrança', 'e', 'departamento', 'jurídicos', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,justo alto custo manter instituição ensino complexidade próprio ramo p l n .4 8 7 4 2 0 1 9 p re s n ta ç ã 0 4 0 9 2 0 1 9 1 4 5 9 3 educacional iniciativa privado dever arcar caríssimo serviço cobrança departamento jurídico,just alt cust mant institu ensin complex própr ram p l n .4 8 7 4 2 0 1 9 p re s n ta ç ã 0 4 0 9 2 0 1 9 1 4 5 9 3 educac inici priv dev arc car serviç cobranç departament juríd,696
p l n .4 7 0 8 / 2 0 1 9 a p re s e n ta ç ã o : 2 7 / 0 8 / 2 0 1 9 1 7 : 2 8 3 deputado luiz antônio corrêa 2019 - 14413 p l n .4 7 0 8 / 2 0 1 9 a p re s e n ta ç ã o : 2 7 / 0 8 / 2 0 1 9 1 7 : 2 8,"['p', 'l', 'n', '.4', '7', '0', '8', '/', '2', '0', '1', '9', 'a', 'p', 're', 's', 'e', 'n', 'ta', 'ç', 'ã', 'o', ':', '2', '7', '/', '0', '8', '/', '2', '0', '1', '9', '1', '7', ':', '2', '8', '3', 'deputado', 'luiz', 'antônio', 'corrêa', '2019', '-', '14413', 'p', 'l', 'n', '.4', '7', '0', '8', '/', '2', '0', '1', '9', 'a', 'p', 're', 's', 'e', 'n', 'ta', 'ç', 'ã', 'o', ':', '2', '7', '/', '0', '8', '/', '2', '0', '1', '9', '1', '7', ':', '2', '8']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PESSOA', 'B-PESSOA', 'I-PESSOA', 'I-PESSOA', 'B-DATA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,1,0,2,0,0,0,p l n .4 7 0 8 2 0 1 9 p re s n ta ç ã 2 7 0 8 2 0 1 9 1 7 2 8 3 deputado Luiz Antônio Corrêa 2019 14413 p l n .4 7 0 8 2 0 1 9 p re s n ta ç ã 2 7 0 8 2 0 1 9 1 7 2 8,p l n .4 7 0 8 2 0 1 9 p re s n ta ç ã 2 7 0 8 2 0 1 9 1 7 2 8 3 deput luiz antôni corrê 2019 14413 p l n .4 7 0 8 2 0 1 9 p re s n ta ç ã 2 7 0 8 2 0 1 9 1 7 2 8,697
"as mesas da câmara dos deputados e do senado federal , nos termos do art . 60 da constituição federal , promulgam a seguinte emenda ao texto constitucional : art . 1 ° fica acrescido ao artigo 23 o inciso xiii com a seguinte redação : art . 23 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .","['as', 'mesas', 'da', 'câmara', 'dos', 'deputados', 'e', 'do', 'senado', 'federal', ',', 'nos', 'termos', 'do', 'art', '.', '60', 'da', 'constituição', 'federal', ',', 'promulgam', 'a', 'seguinte', 'emenda', 'ao', 'texto', 'constitucional', ':', 'art', '.', '1', '°', 'fica', 'acrescido', 'ao', 'artigo', '23', 'o', 'inciso', 'xiii', 'com', 'a', 'seguinte', 'redação', ':', 'art', '.', '23', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.']","['O', 'O', 'O', 'B-ORGANIZACAO', 'I-ORGANIZACAO', 'I-ORGANIZACAO', 'O', 'O', 'B-ORGANIZACAO', 'I-ORGANIZACAO', 'O', 'O', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1,0,2,0,0,0,0,mesa câmara deputado senado federal termos art 60 constituição federal promulgar seguinte emenda texto constitucional art 1 ° ficar acrescer artigo 23 inciso xiii seguinte redação art 23,mes câm deput sen feder term art 60 constitu feder promulg seguint emend text constituc art 1 ° fic acresc artig 23 incis xii seguint red art 23,698
"deste modo , a compensação aqui tratada nesta proposição é mais do que justa .","['deste', 'modo', ',', 'a', 'compensação', 'aqui', 'tratada', 'nesta', 'proposição', 'é', 'mais', 'do', 'que', 'justa', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,modo compensação tratar proposição justa,mod compens trat propos just,699
"de outra parte , guindamos – ou deveríamos guindar – o turismo às mais elevadas prioridades nacionais , dada sua capacidade de geração de emprego , de preservação do meio ambiente e de expansão da economia .","['de', 'outra', 'parte', ',', 'guindamos', '–', 'ou', 'deveríamos', 'guindar', '–', 'o', 'turismo', 'às', 'mais', 'elevadas', 'prioridades', 'nacionais', ',', 'dada', 'sua', 'capacidade', 'de', 'geração', 'de', 'emprego', ',', 'de', 'preservação', 'do', 'meio', 'ambiente', 'e', 'de', 'expansão', 'da', 'economia', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,Guindamos deverer guindar turismo elevado prioridade nacional dar capacidade geração emprego preservação ambiente expansão economia,guind dev guind tur elev prior nacion dad capac ger empreg preserv ambi expans econom,700
aos interessados há sempre a via repressiva judicial para a apreciação de supostas inconstitucionalidades materiais .,"['aos', 'interessados', 'há', 'sempre', 'a', 'via', 'repressiva', 'judicial', 'para', 'a', 'apreciação', 'de', 'supostas', 'inconstitucionalidades', 'materiais', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,interessado haver via repressivo judicial apreciação suposto inconstitucionalidade material,interess há via repress judic apreci supost inconstitucional mater,701
"a ride tem como competência articular , harmonizar e viabilizar as ações administrativas da união , do distrito federal , dos estados de goiás e de minas gerais , e dos municípios que a compõem para a promoção de projetos que visem à dinamização econômica e provisão de infraestruturas necessárias ao desenvolvimento em escala regional .","['a', 'ride', 'tem', 'como', 'competência', 'articular', ',', 'harmonizar', 'e', 'viabilizar', 'as', 'ações', 'administrativas', 'da', 'união', ',', 'do', 'distrito', 'federal', ',', 'dos', 'estados', 'de', 'goiás', 'e', 'de', 'minas', 'gerais', ',', 'e', 'dos', 'municípios', 'que', 'a', 'compõem', 'para', 'a', 'promoção', 'de', 'projetos', 'que', 'visem', 'à', 'dinamização', 'econômica', 'e', 'provisão', 'de', 'infraestruturas', 'necessárias', 'ao', 'desenvolvimento', 'em', 'escala', 'regional', '.']","['O', 'B-LOCAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCAL', 'O', 'O', 'B-LOCAL', 'I-LOCAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,3,0,ride competência articular harmonizar viabilizar ação administrativo união distrito federal estado goiás mina geral município compor promoção projeto visem dinamização econômico provisão infraestrutura necessário desenvolvimento escala regional,rid compet articul harmon viabil açõ administr uni distrit feder est goi min geral municípi compõ promoç projet vis dinam econôm provis infraestrut necessár desenvolv escal region,702
"para ampliar a cobertura e manter a qualidade do serviço móvel pessoal , há necessidade de uma contínua e rápida expansão de infraestrutura , isto demanda a instalação de novas antenas .","['para', 'ampliar', 'a', 'cobertura', 'e', 'manter', 'a', 'qualidade', 'do', 'serviço', 'móvel', 'pessoal', ',', 'há', 'necessidade', 'de', 'uma', 'contínua', 'e', 'rápida', 'expansão', 'de', 'infraestrutura', ',', 'isto', 'demanda', 'a', 'instalação', 'de', 'novas', 'antenas', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,ampliar cobertura manter qualidade serviço móvel pessoal haver necessidade contínuo rápido expansão infraestrutura demandar instalação antena,ampli cobert mant qual serviç móvel pessoal há necess contínu rápid expans infraestrut demand instal anten,703
"certamente , não estamos em um momento histórico em que se possa cogitar de medida tão drasticamente igualitária .","['certamente', ',', 'não', 'estamos', 'em', 'um', 'momento', 'histórico', 'em', 'que', 'se', 'possa', 'cogitar', 'de', 'medida', 'tão', 'drasticamente', 'igualitária', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,estar histórico poder cogitar medida drasticamente igualitário,est histór poss cogit med drastic igualitár,704
"quando se fala em regime fiscal de benefício , incentivando o setor privado ao mesmo tempo , há que se pensar na variável referente à receita tributária que estaria estimada a ser investida em favor da sociedade , seja atual ou futura .","['quando', 'se', 'fala', 'em', 'regime', 'fiscal', 'de', 'benefício', ',', 'incentivando', 'o', 'setor', 'privado', 'ao', 'mesmo', 'tempo', ',', 'há', 'que', 'se', 'pensar', 'na', 'variável', 'referente', 'à', 'receita', 'tributária', 'que', 'estaria', 'estimada', 'a', 'ser', 'investida', 'em', 'favor', 'da', 'sociedade', ',', 'seja', 'atual', 'ou', 'futura', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,falar regime fiscal benefício incentivar setor privado haver pensar variável referente receita tributário estar estimado investido sociedade ser atual futuro,fal regim fiscal benefíci incentiv set priv há pens vari refer receit tributár est estim invest sociedad sej atual futur,705
"desde o início do atual modelo de financiamento ( 2001 ) , passando por sua primeira remodelação em 2010 e grande expansão nos anos subsequentes , seguidas de retração desde 2015 e alterações na lei em 2017 , que promoveram forte financeirização do programa , o fies foi um marco no âmbito das políticas de acesso à educação superior no brasil .","['desde', 'o', 'início', 'do', 'atual', 'modelo', 'de', 'financiamento', '(', '2001', ')', ',', 'passando', 'por', 'sua', 'primeira', 'remodelação', 'em', '2010', 'e', 'grande', 'expansão', 'nos', 'anos', 'subsequentes', ',', 'seguidas', 'de', 'retração', 'desde', '2015', 'e', 'alterações', 'na', 'lei', 'em', '2017', ',', 'que', 'promoveram', 'forte', 'financeirização', 'do', 'programa', ',', 'o', 'fies', 'foi', 'um', 'marco', 'no', 'âmbito', 'das', 'políticas', 'de', 'acesso', 'à', 'educação', 'superior', 'no', 'brasil', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATA', 'O', 'O', 'O', 'O', 'O', 'B-DATA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PRODUTODELEI', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCAL', 'O']",0,4,0,0,1,1,0,início atual modelo financiamento 2001 passar remodelação 2010 expansão ano subsequente seguir retração 2015 alteração lei 2017 promover forte financeirização programa fies marco âmbito política acesso educação alto Brasil,iníci atual model financ 2001 pass remodel 2010 expans ano subsequ segu retr 2015 alter lei 2017 promov fort financeir program fie marc âmbit polít acess educ superi brasil,706
"o cidadão pode , então , conferir o valor que foi liberado , quem é o responsável pela obra , verificar se a obra existe , se está sendo executada a contento e , se for o caso , interagir com os órgãos de controle interno ou externo ao perceber alguma falha na execução .","['o', 'cidadão', 'pode', ',', 'então', ',', 'conferir', 'o', 'valor', 'que', 'foi', 'liberado', ',', 'quem', 'é', 'o', 'responsável', 'pela', 'obra', ',', 'verificar', 'se', 'a', 'obra', 'existe', ',', 'se', 'está', 'sendo', 'executada', 'a', 'contento', 'e', ',', 'se', 'for', 'o', 'caso', ',', 'interagir', 'com', 'os', 'órgãos', 'de', 'controle', 'interno', 'ou', 'externo', 'ao', 'perceber', 'alguma', 'falha', 'na', 'execução', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,cidadão conferir liberar responsável obra verificar obra existir ser executar contento caso interagir órgão controle interno externo perceber algum falha execução,cidad confer liber respons obr verific obr exist send execut content cas interag órg control intern extern perceb algum falh execuç,707
